,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day,beh_score,acc_score,threat_score,legal_score,will_score,Nonawareness_score
3377,98133,1,3.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,0.0,2,2,2,2,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,45,3,3,1,1,1,1.0,1.518527812,1.0,2.0,2.0,2.0,2022,4,15,0,0,10,13.0,0,49.0
3378,98115,1,1.0,5,5,5,5,4,1,2,1,1,2,2,2,4,3,4,3,2,4,4,3,2,0.0,2,2,1,1,1,0.0,1,1,2,0.0,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,39,3,3,3,4,1,1.0,0.732538165,1.0,3.0,1.0,1.0,2022,4,15,1,13,31,18.0,17,151.0
3379,98034,1,1.0,2,2,3,1,3,3,1,4,4,2,2,1,1,2,1,1,1,1,2,2,1,0.0,2,2,2,1,2,0.0,2,2,2,0.0,2,3,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,35,3,3,2,3,1,2.0,0.912129582,1.0,2.0,2.0,2.0,2022,4,15,10,6,14,14.0,1,85.0
3380,98177,1,1.0,1,1,2,1,2,1,4,4,4,3,1,2,3,2,1,4,2,1,2,1,1,0.0,2,2,1,2,1,0.0,1,2,1,0.0,1,4,1,3,4,4,3,4,1,2,1,1,2,2,2,1,1,2,2,2,2,1,40,3,3,4,4,1,1.0,0.636989709,1.0,2.0,1.0,2.0,2022,4,15,14,4,19,18.0,5,120.0
3381,98031,2,,5,3,3,1,3,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,2,0.0,1,1,2,1,2,0.0,1,2,1,0.0,2,1,1,1,1,3,3,4,2,2,2,2,1,1,1,2,2,2,2,2,2,2,54,4,3,1,1,2,2.0,0.94980724,1.0,2.0,2.0,2.0,2022,4,15,6,10,10,17.0,14,62.5
3382,98006,2,,3,3,4,1,1,4,2,4,4,3,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,2,2,3,3,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,37,3,2,4,1,1,2.0,0.365119077,1.0,2.0,2.0,2.0,2022,4,15,9,3,10,14.0,10,103.0
3383,98059,1,1.0,3,5,5,2,5,3,2,3,4,4,2,1,1,2,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,1,1,2,0.0,2,4,4,4,3,3,3,4,2,2,2,1,1,1,1,2,1,1,1,1,2,2,30,2,3,3,2,1,2.0,0.899241371,1.0,3.0,3.0,2.0,2022,4,15,2,4,12,15.0,3,74.0
3384,98072,2,,3,5,5,1,5,3,3,3,4,3,3,2,1,2,2,2,1,2,3,2,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,1,4,4,4,4,4,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,24,2,3,2,3,1,2.0,0.6645181,1.0,2.0,2.0,1.0,2022,4,15,2,4,20,14.0,3,79.0
3385,98144,2,,5,5,5,5,5,3,2,3,4,4,1,1,2,2,1,1,1,1,2,2,2,0.0,2,2,2,1,2,0.0,2,1,1,0.0,1,4,4,4,4,4,4,4,2,2,1,1,2,2,2,2,1,1,2,2,2,2,47,3,1,3,1,2,1.0,0.7889948,1.0,3.0,2.0,2.0,2022,4,15,0,4,14,16.0,0,33.0
3386,98118,1,1.0,1,1,1,1,1,1,1,1,1,1,4,4,4,2,4,4,1,1,1,4,1,0.0,2,1,1,1,1,0.0,1,1,1,0.0,2,2,1,1,2,2,3,3,2,2,2,2,2,1,2,2,2,2,1,2,2,1,33,2,3,3,3,1,1.0,1.62597178,1.0,1.0,1.0,1.0,2022,4,15,16,15,29,20.0,14,178.0
3387,98198,2,,5,5,5,3,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,1,4,4,4,4,4,4,4,2,2,1,2,1,1,1,1,2,1,1,1,2,1,82,5,3,1,2,1,2.0,0.930356906,1.0,3.0,3.0,3.0,2022,4,15,0,1,10,15.0,0,56.0
3388,98003,2,,5,5,3,5,5,3,3,4,4,4,2,1,1,1,1,1,1,1,2,2,2,0.0,2,1,2,2,1,0.0,1,1,2,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,84,5,3,1,1,2,2.0,1.170239454,1.0,1.0,2.0,2.0,2022,4,15,2,2,13,16.0,0,33.5
3389,98177,1,1.0,3,3,2,2,3,3,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,0.0,2,2,2,1,2,0.0,1,1,2,0.0,2,4,4,4,3,3,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,40,3,3,3,5,1,1.0,0.665943787,1.0,1.0,2.0,2.0,2022,4,15,9,3,10,16.0,2,85.0
3390,98198,2,,3,5,3,4,5,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,1,2,1,1,2,2,45,3,3,3,1,1,2.0,0.852509913,1.0,3.0,2.0,2.0,2022,4,15,4,0,11,14.0,0,61.0
3391,98052,2,,3,4,5,1,1,3,1,3,4,1,3,2,2,2,1,2,1,1,1,4,2,0.0,2,1,2,1,1,0.0,1,1,1,0.0,2,1,4,4,3,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,25,2,4,4,4,1,1.0,2.957815871,1.0,1.0,1.0,3.0,2022,4,15,7,8,19,18.0,4,107.0
3392,98391,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,1,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,57,4,3,2,2,2,2.0,0.779808413,1.0,2.0,2.0,2.0,2022,4,15,0,3,10,15.0,0,29.0
3393,98074,1,1.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,0.0,2,2,1,1,2,0.0,1,2,1,0.0,2,4,4,4,4,4,4,4,1,2,2,1,2,2,2,1,1,1,2,2,2,1,56,4,1,4,5,1,2.0,6.513492818,1.0,1.0,1.0,2.0,2022,4,15,0,0,10,17.0,0,61.0
3394,98125,2,,5,5,5,5,2,4,3,4,4,2,1,1,1,1,1,1,1,1,3,2,2,0.0,2,2,2,1,2,0.0,2,2,2,0.0,2,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,23,2,3,1,1,1,1.0,0.778435489,1.0,2.0,2.0,2.0,2022,4,15,3,3,13,13.0,9,88.0
3395,98031,2,,3,5,3,2,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,64,4,3,3,3,1,2.0,1.024891058,1.0,2.0,2.0,2.0,2022,4,15,4,2,11,14.0,0,63.0
3396,98002,2,,5,5,5,5,5,3,3,4,4,4,2,1,2,2,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,1,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,27,2,1,3,1,2,1.0,0.697460683,1.0,3.0,3.0,3.0,2022,4,15,0,2,13,15.0,0,30.0
3397,98006,1,1.0,1,2,1,1,2,1,1,2,3,1,1,1,1,1,2,1,1,1,1,3,1,0.0,2,1,1,2,1,0.0,1,1,2,0.0,2,2,3,2,3,3,3,3,2,2,2,2,2,1,1,2,2,2,1,2,2,2,32,2,3,4,4,2,1.0,0.86014392,1.0,1.0,2.0,1.0,2022,4,15,14,12,13,18.0,9,67.0
3398,98032,1,1.0,5,5,5,3,5,4,2,4,4,4,2,1,2,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,2,1,63,4,3,3,4,1,2.0,1.513026783,1.0,3.0,3.0,3.0,2022,4,15,0,2,12,13.0,0,53.0
3399,98006,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,1,1,1,1,1,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,62,4,1,4,2,1,2.0,0.699483329,1.0,2.0,2.0,2.0,2022,4,15,0,0,10,20.0,0,70.0
3400,98105,1,1.0,5,4,4,3,5,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,2,0.0,2,1,2,1,1,0.0,2,2,1,0.0,2,4,3,3,4,4,4,4,2,2,2,2,1,1,1,2,1,1,1,1,2,1,28,2,3,4,4,1,2.0,1.555277355,1.0,2.0,2.0,1.0,2022,4,15,2,5,15,16.0,2,78.0
3401,98144,1,1.0,5,5,5,2,1,2,1,4,4,1,3,2,2,2,1,2,1,1,1,4,2,0.0,1,2,2,2,2,0.0,1,1,2,0.0,1,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,29,2,4,3,2,1,2.0,1.477216825,1.0,3.0,3.0,3.0,2022,4,15,4,8,19,16.0,1,86.0
3402,98107,1,1.0,3,3,5,3,2,4,2,3,3,2,2,2,2,2,2,1,1,1,1,3,2,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,4,4,2,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,40,3,7,3,3,1,2.0,0.971489682,1.0,3.0,3.0,3.0,2022,4,15,7,6,17,16.0,2,91.0
3403,98166,2,,3,5,5,2,1,4,1,4,4,1,1,1,1,2,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,3,3,4,4,4,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,40,3,3,3,5,1,2.0,1.19879888,1.0,3.0,3.0,2.0,2022,4,15,6,6,11,13.0,2,74.0
3404,98006,2,,5,5,5,5,5,4,2,4,4,2,3,2,2,2,1,2,1,1,4,4,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,1,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,1,1,2,2,16,1,4,1,3,2,1.0,0.51239892,1.0,3.0,3.0,3.0,2022,4,15,0,4,22,15.0,0,35.5
3405,98188,1,4.0,5,5,5,5,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,0.0,2,1,2,2,2,0.0,1,1,2,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,2,1,1,1,2,2,44,3,3,2,2,1,2.0,0.912129582,1.0,3.0,1.0,2.0,2022,4,15,0,15,11,15.0,0,71.0
3406,98115,2,,5,5,5,5,5,3,2,4,4,1,3,2,1,2,1,1,1,1,1,4,2,0.0,2,2,2,1,2,0.0,1,1,2,0.0,2,4,4,4,2,4,3,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,18,2,3,1,4,2,1.0,0.778435489,1.0,3.0,2.0,2.0,2022,4,15,0,6,17,15.0,3,38.5
3407,98144,1,1.0,5,5,5,3,5,4,2,4,4,4,2,2,2,3,2,1,1,1,4,2,2,0.0,2,2,2,2,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,57,4,3,3,4,1,3.0,1.513026783,1.0,2.0,3.0,2.0,2022,4,15,0,2,20,12.0,0,58.0
3408,98118,2,,5,5,5,3,5,4,2,3,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,1,2,2,1,0.0,1,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,1,1,2,1,2,2,2,2,73,5,2,3,3,1,1.0,1.766478566,1.0,2.0,2.0,2.0,2022,4,15,0,3,10,16.0,0,61.0
3409,98040,2,,3,5,5,2,3,4,1,4,4,4,2,1,1,2,1,1,1,1,1,2,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,2,2,2,1,1,2,2,2,2,2,1,2,1,75,5,3,3,3,1,1.0,1.043815065,1.0,1.0,2.0,2.0,2022,4,15,4,3,13,14.0,0,66.0
3410,98038,2,,5,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,1,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,2,74,5,3,4,5,1,2.0,0.77925459,1.0,2.0,2.0,2.0,2022,4,15,0,2,10,15.0,0,57.0
3411,98177,1,1.0,5,5,5,4,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,0.0,2,2,2,2,1,0.0,1,1,2,0.0,2,4,4,4,1,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,40,3,3,4,4,1,1.0,0.636989709,1.0,1.0,1.0,2.0,2022,4,15,0,1,10,16.0,6,77.0
3412,98118,2,,5,5,5,5,5,4,4,4,4,4,2,1,1,1,1,1,1,1,1,4,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,46,3,4,3,2,1,2.0,1.059828494,1.0,3.0,2.0,2.0,2022,4,15,0,0,14,14.0,0,56.0
3413,98125,2,,5,5,5,5,5,3,2,2,4,3,2,2,2,1,1,1,1,1,2,2,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,59,4,3,1,1,1,1.0,0.913489856,1.0,3.0,2.0,2.0,2022,4,15,0,6,15,14.0,0,63.0
3414,98122,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,2,1,1,1,1,2,1,2,0.0,2,2,2,2,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,2,2,2,2,2,1,43,3,5,4,1,2,1.0,0.675818909,1.0,3.0,1.0,3.0,2022,4,15,0,2,12,15.0,0,29.5
3415,98144,2,,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,1,1,2,3,1,0.0,1,1,1,1,1,0.0,1,1,1,0.0,1,2,2,2,2,3,4,4,2,2,2,2,1,2,2,2,2,1,2,2,2,2,59,4,7,3,2,1,1.0,2.094299585,2.0,1.0,1.0,1.0,2022,4,15,8,6,22,22.0,9,137.0
3416,98092,1,1.0,1,3,1,1,3,3,1,2,3,3,3,2,1,2,1,1,1,1,1,3,2,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,3,3,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,49,3,1,3,3,1,2.0,0.9862435,2.0,3.0,3.0,2.0,2022,4,15,12,8,16,16.0,2,102.0
3417,98105,1,4.0,5,5,5,5,5,4,2,3,4,3,2,1,1,1,1,1,1,1,1,2,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,23,2,3,4,1,2,1.0,0.607559406,1.0,3.0,2.0,3.0,2022,4,15,0,4,12,13.0,0,27.5
3418,98058,1,1.0,3,3,5,5,3,2,2,4,3,3,3,2,2,2,2,1,1,2,3,3,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,3,3,3,4,4,4,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,20,2,3,2,3,1,2.0,0.6645181,1.0,1.0,2.0,2.0,2022,4,15,6,6,21,14.0,3,90.0
3419,98188,2,,2,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,1,1,2,2,0.0,2,2,2,2,2,0.0,1,1,2,0.0,1,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,49,3,4,1,1,1,2.0,0.944629745,1.0,3.0,3.0,1.0,2022,4,16,3,0,18,15.0,7,90.0
3420,98178,1,1.0,2,3,1,1,1,2,1,3,3,2,4,2,2,3,2,2,1,1,1,4,1,0.0,2,1,1,1,2,0.0,1,1,1,0.0,2,2,3,2,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,26,2,2,3,3,2,2.0,1.355328671,1.0,1.0,3.0,2.0,2022,4,16,13,9,22,19.0,6,66.0
3421,98052,1,1.0,2,2,2,2,2,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,2,2,1,0.0,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,42,3,3,1,2,1,2.0,0.593558592,1.0,2.0,2.0,2.0,2022,4,16,12,3,10,13.0,12,112.0
3422,98058,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,1,2,1,1,2,2,60,4,1,1,2,1,2.0,0.716970412,1.0,2.0,2.0,1.0,2022,4,16,0,0,10,14.0,0,52.0
3423,98032,2,,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,2,0.0,2,4,3,3,3,3,3,4,2,2,2,2,1,1,1,2,2,2,2,2,2,2,19,2,4,3,1,2,2.0,0.459909275,1.0,2.0,2.0,2.0,2022,4,16,16,9,10,13.0,5,52.5
3424,98168,1,1.0,3,3,2,1,4,3,1,4,4,4,2,1,1,2,2,1,1,1,2,1,2,0.0,2,2,2,1,2,0.0,2,2,1,0.0,2,3,4,4,4,4,4,4,1,1,2,1,2,2,1,2,2,2,1,1,2,2,27,2,3,3,4,1,2.0,0.989165508,1.0,3.0,2.0,2.0,2022,4,16,8,4,14,14.0,1,79.0
3425,98052,2,,2,2,2,2,3,3,2,4,4,4,2,2,1,2,1,1,1,1,4,2,2,0.0,2,2,2,2,2,0.0,2,2,2,0.0,2,3,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,35,3,3,3,2,1,1.0,0.665943787,1.0,3.0,3.0,2.0,2022,4,16,11,3,17,12.0,15,123.0
3426,98105,1,1.0,2,2,2,2,2,1,1,2,3,3,1,2,1,3,1,2,1,1,1,2,2,0.0,2,2,1,2,2,0.0,1,1,1,0.0,2,1,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,52,4,3,3,5,1,1.0,1.70371413,1.0,2.0,3.0,1.0,2022,4,16,12,10,15,16.0,12,133.0
3427,98032,3,,2,1,1,2,4,1,4,3,3,2,4,2,2,3,2,4,3,2,1,4,2,0.0,2,2,1,1,2,0.0,1,2,2,0.0,1,4,3,4,3,3,3,4,1,1,1,1,1,2,1,1,1,2,1,1,2,2,18,2,1,1,1,1,1.0,0.241382987,1.0,3.0,3.0,2.0,2022,4,16,12,7,27,16.0,4,118.0
3428,98058,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,1,2,1,1,0.0,1,2,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,74,5,3,1,2,1,2.0,0.798735955,1.0,2.0,2.0,2.0,2022,4,16,0,0,10,17.0,0,61.0
3429,98101,1,1.0,3,4,3,3,3,4,4,4,3,3,2,2,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,1,0.0,2,1,2,0.0,1,4,4,4,2,3,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,34,2,3,2,2,1,1.0,0.684205391,1.0,2.0,2.0,2.0,2022,4,16,7,2,12,16.0,6,94.0
3430,98177,1,1.0,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0.0,1,2,1,2,1,0.0,2,2,2,0.0,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,40,3,3,4,5,1,1.0,0.579081553,1.0,2.0,1.0,1.0,2022,4,16,12,8,20,16.0,16,148.0
3431,98057,1,1.0,1,3,2,2,2,3,2,3,4,3,2,1,1,1,1,1,1,1,1,2,2,0.0,2,2,1,1,2,0.0,2,2,2,0.0,2,2,3,2,4,4,4,4,1,1,1,1,2,2,2,2,1,2,2,2,2,2,43,3,7,3,2,1,1.0,1.110201347,1.0,3.0,2.0,2.0,2022,4,16,12,5,12,14.0,5,98.0
3432,98024,2,,4,4,3,5,3,2,3,2,4,2,3,2,3,2,2,1,2,1,2,3,2,0.0,1,1,1,1,1,0.0,1,1,1,0.0,2,3,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,1,2,2,2,1,72,5,3,4,3,1,3.0,0.690726336,1.0,3.0,2.0,2.0,2022,4,16,6,7,21,20.0,1,103.0
3433,98003,1,1.0,2,2,2,1,1,4,2,4,4,1,2,2,1,1,1,1,1,1,1,3,2,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,38,3,1,1,2,1,1.0,0.410232928,2.0,3.0,2.0,3.0,2022,4,16,13,5,14,16.0,1,96.0
3434,98133,3,,5,5,5,3,2,1,1,4,4,2,2,1,2,2,1,1,1,1,2,4,2,0.0,1,2,2,2,2,0.0,1,1,1,0.0,2,2,4,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,54,4,7,4,3,1,2.0,0.921589995,1.0,2.0,3.0,2.0,2022,4,16,3,8,17,16.0,4,91.0
3435,98052,1,1.0,2,4,5,2,3,2,1,3,1,3,4,1,3,1,2,1,3,2,1,2,1,0.0,2,1,2,1,2,0.0,2,1,2,0.0,2,1,2,1,3,1,2,3,1,2,2,2,2,1,2,2,2,2,1,2,2,1,41,3,3,4,3,1,1.0,0.579081553,1.0,1.0,1.0,1.0,2022,4,16,6,10,20,16.0,15,135.0
3436,98002,1,1.0,2,5,4,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,0.0,2,2,2,1,2,0.0,1,1,1,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,34,2,3,2,1,1,2.0,0.547364313,1.0,1.0,3.0,2.0,2022,4,16,4,2,10,17.0,0,71.0
3437,98056,1,1.0,3,5,4,4,5,2,2,3,4,3,3,2,1,1,1,1,1,1,1,3,2,0.0,2,1,1,1,1,0.0,1,1,1,0.0,2,3,4,4,4,4,4,4,1,2,1,2,2,1,2,2,1,1,2,1,2,2,26,2,3,3,3,1,2.0,0.899241371,1.0,1.0,3.0,1.0,2022,4,16,3,6,15,19.0,1,87.0
3438,98011,1,6.0,3,3,5,1,3,3,1,4,4,4,1,2,1,1,1,1,1,1,2,2,2,0.0,2,1,1,1,2,0.0,1,1,1,0.0,2,4,3,4,4,4,4,4,2,2,2,2,2,1,1,2,2,2,1,1,2,2,36,3,3,1,2,1,2.0,1.068494654,1.0,3.0,2.0,2.0,2022,4,16,6,4,13,18.0,1,86.0
3439,98024,1,1.0,1,1,3,1,1,3,1,3,3,2,3,3,3,1,1,2,2,1,1,3,2,0.0,1,1,1,1,2,0.0,1,1,2,0.0,1,3,2,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,21,2,3,1,2,1,3.0,1.507454423,1.0,3.0,3.0,1.0,2022,4,16,14,8,20,19.0,4,125.0
3440,98052,1,1.0,3,5,3,4,5,4,4,4,3,4,2,2,3,2,1,2,2,2,3,1,1,0.0,2,2,2,2,1,0.0,1,1,2,0.0,2,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,2,1,1,2,2,40,3,3,3,2,1,1.0,1.19879888,1.0,1.0,1.0,2.0,2022,4,16,4,1,20,16.0,0,77.0
3441,98059,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,2,0.0,2,1,2,1,1,0.0,1,1,1,0.0,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,3,16,1,3,1,2,1,3.0,0.778435489,1.0,1.0,3.0,2.0,2022,4,16,0,0,11,18.0,1,68.0
3442,98115,1,1.0,4,5,4,3,3,3,2,3,4,2,2,1,2,2,2,1,1,1,1,4,2,0.0,2,2,2,2,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,37,3,4,2,5,2,2.0,0.739176932,1.0,3.0,2.0,2.0,2022,4,16,4,6,17,12.0,0,33.5
3443,98092,1,5.0,5,4,3,3,4,4,2,2,2,2,3,2,3,3,3,2,3,3,4,3,2,0.0,2,2,1,2,2,0.0,1,2,2,0.0,2,2,3,2,3,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,32,2,2,2,3,1,1.0,3.286919987,1.0,2.0,1.0,2.0,2022,4,16,4,8,29,14.0,9,114.0
3444,98144,1,4.0,5,5,5,4,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,2,2,0.0,1,2,1,0.0,2,4,4,4,4,4,4,4,2,2,1,1,1,2,1,2,1,2,1,1,2,2,33,2,3,3,2,2,1.0,0.899241371,1.0,2.0,2.0,2.0,2022,4,16,0,2,11,14.0,0,27.5
3445,98053,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,0.0,2,2,2,1,2,0.0,2,2,2,0.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,75,5,3,3,4,1,2.0,1.444246741,1.0,3.0,2.0,2.0,2022,4,16,0,0,10,13.0,0,49.0
3446,98105,2,,3,3,2,2,2,1,1,3,4,2,2,2,1,1,1,1,1,1,1,3,1,0.0,2,2,1,1,2,0.0,1,1,2,0.0,2,1,3,2,1,2,4,3,2,2,2,1,1,1,1,2,1,2,1,1,2,1,28,2,3,3,3,1,1.0,1.62597178,1.0,1.0,1.0,2.0,2022,4,16,10,9,14,17.0,12,130.0
3447,98033,2,,1,3,3,3,2,3,3,3,3,2,3,2,1,1,1,1,1,1,1,2,1,0.0,2,2,1,1,2,0.0,2,2,2,0.0,2,3,3,3,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,17,1,3,1,5,1,1.0,1.507454423,1.0,1.0,2.0,1.0,2022,4,16,11,6,14,15.0,6,105.0
3448,98032,1,1.0,5,5,5,5,5,4,2,4,4,4,3,1,1,1,1,2,1,1,4,1,2,0.0,2,2,2,1,2,0.0,1,2,1,0.0,1,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,22,2,4,2,3,1,1.0,1.054144168,1.0,1.0,1.0,1.0,2022,4,16,0,2,16,16.0,0,66.0
